seed,family,number_of_items,capacity,weights,values,greedy_value,optimal_value,failure,relative_gap
609,independent,20,240,"(41, 20, 12, 42, 15, 20, 1, 4, 23, 24, 30, 10, 31, 7, 44, 20, 44, 38, 31, 24)","(73, 6, 82, 28, 22, 96, 92, 72, 62, 60, 25, 10, 62, 68, 35, 40, 30, 44, 84, 37)",828,828,False,0.0
610,independent,20,238,"(29, 20, 24, 13, 44, 4, 1, 18, 38, 9, 19, 7, 49, 16, 2, 48, 49, 47, 26, 12)","(53, 37, 41, 47, 79, 20, 29, 66, 33, 96, 8, 40, 43, 33, 11, 56, 35, 12, 47, 6)",605,614,True,0.014657980456026058
611,independent,20,322,"(35, 41, 41, 36, 40, 13, 36, 41, 11, 38, 6, 46, 40, 1, 43, 32, 44, 50, 2, 48)","(45, 18, 44, 6, 60, 63, 71, 79, 29, 18, 32, 9, 7, 96, 49, 45, 81, 21, 29, 88)",718,722,True,0.00554016620498615
612,independent,20,274,"(15, 50, 39, 37, 15, 23, 45, 2, 28, 5, 31, 6, 15, 38, 29, 35, 17, 41, 41, 35)","(28, 71, 76, 97, 13, 40, 22, 9, 63, 51, 99, 10, 72, 25, 66, 70, 88, 64, 66, 14)",742,750,True,0.010666666666666666
613,independent,20,284,"(18, 8, 34, 30, 1, 37, 50, 25, 22, 38, 48, 38, 1, 38, 27, 42, 2, 31, 33, 44)","(17, 100, 59, 61, 13, 96, 65, 61, 15, 100, 55, 66, 55, 81, 71, 43, 49, 95, 23, 56)",848,848,False,0.0
614,independent,20,254,"(17, 39, 13, 38, 37, 2, 10, 37, 26, 11, 36, 24, 46, 31, 48, 14, 5, 12, 33, 30)","(30, 88, 11, 15, 14, 88, 25, 17, 59, 50, 41, 80, 53, 51, 48, 22, 68, 48, 70, 34)",713,713,False,0.0
615,independent,20,216,"(15, 5, 43, 10, 50, 25, 5, 23, 19, 11, 27, 36, 24, 14, 26, 50, 3, 15, 4, 26)","(49, 85, 23, 37, 44, 4, 72, 25, 60, 39, 31, 40, 88, 64, 5, 62, 22, 62, 22, 95)",757,766,True,0.01174934725848564
616,independent,20,222,"(2, 29, 35, 22, 9, 14, 34, 5, 9, 43, 43, 40, 16, 39, 46, 22, 3, 25, 2, 6)","(89, 67, 23, 67, 26, 37, 26, 83, 43, 82, 78, 93, 25, 80, 40, 92, 97, 76, 10, 25)",830,861,True,0.036004645760743324
617,independent,20,242,"(45, 30, 21, 42, 2, 29, 13, 50, 13, 30, 26, 27, 47, 24, 48, 1, 1, 13, 12, 11)","(61, 35, 11, 48, 54, 76, 63, 83, 18, 79, 46, 27, 18, 17, 12, 32, 38, 34, 12, 11)",596,601,True,0.008319467554076539
618,independent,20,272,"(30, 12, 8, 45, 45, 4, 48, 11, 17, 10, 48, 41, 26, 9, 45, 29, 27, 33, 47, 10)","(86, 57, 41, 23, 9, 21, 42, 40, 15, 94, 37, 29, 46, 7, 64, 58, 12, 99, 79, 18)",703,703,False,0.0
619,independent,20,214,"(33, 48, 31, 12, 1, 16, 8, 7, 4, 30, 22, 43, 43, 21, 42, 9, 30, 11, 4, 12)","(1, 20, 83, 70, 73, 18, 18, 55, 10, 87, 96, 46, 3, 79, 56, 35, 16, 16, 69, 62)",809,809,False,0.0
620,independent,20,252,"(15, 33, 39, 44, 49, 50, 13, 4, 16, 8, 16, 4, 6, 44, 33, 38, 8, 33, 21, 30)","(56, 61, 76, 11, 94, 62, 38, 19, 6, 49, 46, 86, 35, 4, 22, 62, 82, 10, 92, 10)",756,777,True,0.02702702702702703
621,independent,20,281,"(21, 40, 23, 23, 49, 37, 47, 44, 45, 29, 33, 21, 1, 50, 13, 15, 4, 24, 17, 26)","(79, 67, 100, 51, 67, 90, 40, 24, 63, 44, 53, 87, 91, 67, 25, 67, 32, 19, 95, 89)",926,926,False,0.0
622,independent,20,244,"(19, 50, 42, 1, 28, 26, 21, 36, 37, 4, 1, 12, 3, 49, 45, 35, 42, 7, 13, 17)","(8, 64, 40, 78, 1, 90, 20, 99, 21, 88, 64, 24, 28, 3, 36, 8, 86, 41, 88, 16)",790,790,False,0.0
623,independent,20,192,"(3, 11, 5, 38, 3, 43, 20, 7, 14, 25, 25, 22, 39, 36, 22, 50, 2, 14, 2, 2)","(49, 99, 49, 7, 13, 34, 89, 38, 8, 74, 83, 87, 83, 88, 14, 10, 61, 76, 92, 3)",909,910,True,0.001098901098901099
624,independent,20,254,"(13, 16, 19, 18, 20, 38, 4, 25, 31, 21, 50, 48, 4, 41, 43, 19, 40, 50, 5, 2)","(5, 28, 74, 44, 67, 84, 41, 79, 86, 38, 30, 52, 65, 76, 50, 5, 81, 32, 30, 21)",748,748,False,0.0
625,independent,20,273,"(27, 39, 6, 26, 32, 7, 22, 11, 47, 36, 44, 15, 38, 35, 40, 47, 32, 11, 6, 25)","(33, 78, 33, 42, 80, 92, 13, 16, 45, 75, 9, 29, 21, 64, 57, 78, 80, 74, 34, 4)",717,717,False,0.0
626,independent,20,262,"(24, 8, 2, 9, 50, 33, 14, 46, 16, 20, 48, 8, 44, 42, 6, 5, 31, 24, 48, 46)","(100, 29, 86, 82, 42, 50, 1, 64, 78, 97, 59, 1, 66, 94, 84, 16, 57, 35, 97, 64)",871,886,True,0.016930022573363433
627,independent,20,204,"(17, 38, 9, 2, 8, 11, 42, 35, 36, 13, 17, 11, 17, 18, 5, 31, 20, 30, 18, 29)","(94, 14, 29, 32, 54, 27, 66, 57, 91, 43, 96, 21, 94, 86, 14, 74, 98, 36, 68, 70)",847,855,True,0.00935672514619883
628,independent,20,266,"(26, 36, 47, 30, 9, 42, 31, 47, 12, 17, 41, 34, 20, 2, 30, 1, 33, 18, 6, 49)","(12, 72, 15, 19, 72, 57, 50, 61, 56, 75, 17, 46, 54, 25, 45, 49, 65, 26, 79, 82)",750,750,False,0.0
629,independent,20,229,"(4, 32, 1, 19, 34, 33, 39, 22, 26, 2, 5, 13, 23, 50, 6, 40, 24, 45, 1, 39)","(41, 75, 78, 1, 60, 45, 10, 54, 96, 88, 100, 12, 75, 45, 43, 34, 32, 28, 78, 100)",933,933,False,0.0
630,independent,20,284,"(30, 33, 39, 14, 47, 25, 25, 6, 14, 28, 44, 47, 26, 3, 27, 35, 39, 8, 33, 45)","(20, 11, 47, 33, 22, 78, 75, 28, 49, 65, 34, 21, 3, 81, 11, 39, 39, 22, 18, 42)",598,598,False,0.0
631,independent,20,277,"(19, 14, 39, 39, 33, 46, 9, 42, 49, 37, 40, 33, 3, 25, 20, 2, 50, 27, 3, 24)","(44, 23, 18, 28, 81, 37, 20, 47, 29, 70, 11, 93, 23, 71, 70, 19, 4, 26, 10, 95)",666,669,True,0.004484304932735426
632,independent,20,208,"(24, 35, 1, 40, 14, 24, 40, 27, 12, 16, 5, 26, 13, 3, 11, 18, 12, 28, 36, 32)","(30, 5, 39, 11, 36, 59, 83, 79, 22, 2, 55, 58, 79, 13, 84, 20, 42, 41, 63, 1)",669,669,False,0.0
633,independent,20,212,"(3, 4, 1, 1, 13, 49, 33, 27, 6, 17, 29, 39, 3, 43, 7, 44, 26, 12, 42, 26)","(48, 45, 11, 47, 23, 96, 57, 66, 97, 14, 7, 58, 7, 2, 81, 24, 89, 32, 98, 26)",754,767,True,0.01694915254237288
634,independent,20,239,"(9, 42, 1, 29, 33, 35, 50, 10, 23, 35, 25, 19, 16, 23, 9, 31, 36, 4, 29, 19)","(29, 95, 76, 68, 29, 99, 17, 49, 68, 18, 79, 11, 8, 93, 30, 89, 25, 57, 6, 54)",802,818,True,0.019559902200488997
635,independent,20,245,"(23, 50, 38, 18, 45, 9, 15, 39, 10, 24, 4, 44, 20, 1, 13, 31, 30, 37, 26, 13)","(45, 98, 60, 57, 9, 77, 73, 31, 34, 55, 77, 97, 21, 43, 36, 15, 22, 61, 73, 70)",790,801,True,0.01373283395755306
636,independent,20,232,"(13, 12, 34, 25, 17, 21, 36, 18, 3, 45, 43, 13, 8, 10, 7, 36, 34, 48, 37, 4)","(1, 88, 68, 56, 99, 52, 71, 94, 48, 4, 20, 33, 78, 45, 3, 8, 77, 82, 55, 43)",785,822,True,0.045012165450121655
637,independent,20,222,"(32, 18, 4, 26, 5, 44, 12, 50, 44, 17, 31, 1, 16, 5, 18, 49, 26, 25, 7, 15)","(26, 19, 58, 86, 19, 92, 5, 79, 86, 73, 50, 47, 23, 67, 36, 15, 4, 39, 19, 35)",668,668,False,0.0
638,independent,20,297,"(41, 31, 23, 25, 47, 21, 3, 50, 48, 49, 16, 29, 25, 19, 19, 29, 36, 16, 37, 30)","(30, 93, 93, 11, 17, 47, 95, 72, 39, 73, 92, 57, 92, 33, 10, 65, 72, 60, 18, 48)",857,872,True,0.017201834862385322
639,independent,20,262,"(46, 26, 42, 24, 33, 10, 48, 11, 36, 50, 12, 14, 19, 18, 2, 32, 19, 45, 31, 5)","(79, 88, 19, 4, 45, 26, 51, 92, 26, 9, 30, 54, 65, 48, 24, 15, 86, 72, 28, 38)",747,747,False,0.0
640,independent,20,256,"(2, 30, 4, 49, 43, 18, 25, 25, 26, 40, 26, 13, 47, 34, 12, 30, 8, 39, 7, 34)","(86, 23, 47, 25, 25, 64, 92, 36, 17, 39, 46, 13, 82, 45, 3, 30, 10, 61, 55, 73)",665,665,False,0.0
641,independent,20,268,"(25, 38, 28, 49, 34, 45, 3, 26, 28, 37, 12, 32, 44, 13, 26, 13, 42, 13, 3, 25)","(2, 10, 100, 48, 77, 51, 49, 93, 56, 88, 56, 69, 72, 48, 7, 3, 74, 2, 80, 89)",812,826,True,0.01694915254237288
642,independent,20,280,"(43, 27, 38, 50, 6, 27, 35, 24, 27, 27, 35, 28, 46, 13, 29, 27, 34, 4, 30, 10)","(33, 65, 61, 93, 43, 38, 73, 18, 65, 6, 82, 13, 12, 60, 9, 79, 20, 36, 15, 58)",715,715,False,0.0
643,independent,20,215,"(36, 49, 22, 13, 19, 23, 25, 13, 24, 3, 6, 26, 12, 15, 9, 11, 35, 39, 45, 5)","(50, 66, 68, 12, 32, 2, 82, 75, 59, 57, 54, 94, 50, 9, 48, 39, 5, 32, 20, 2)",710,710,False,0.0
644,independent,20,270,"(32, 28, 40, 38, 35, 14, 24, 32, 41, 47, 24, 6, 12, 33, 22, 3, 50, 10, 38, 11)","(41, 14, 58, 72, 23, 5, 65, 100, 87, 55, 89, 43, 18, 72, 75, 13, 40, 79, 29, 90)",808,808,False,0.0
645,independent,20,262,"(13, 10, 50, 19, 31, 14, 20, 2, 17, 18, 50, 22, 34, 5, 47, 47, 44, 46, 24, 11)","(80, 54, 14, 4, 99, 100, 35, 43, 41, 14, 70, 6, 87, 24, 6, 48, 42, 61, 15, 57)",751,751,False,0.0
646,independent,20,319,"(37, 21, 34, 13, 47, 25, 46, 28, 24, 42, 21, 50, 17, 48, 47, 35, 31, 18, 42, 12)","(76, 94, 79, 92, 69, 95, 48, 21, 72, 48, 70, 19, 4, 54, 60, 63, 42, 13, 41, 56)",821,826,True,0.006053268765133172
647,independent,20,214,"(43, 23, 5, 28, 22, 29, 15, 15, 17, 23, 3, 1, 17, 23, 10, 11, 33, 31, 40, 38)","(70, 84, 49, 97, 13, 62, 38, 32, 81, 79, 55, 50, 7, 11, 60, 36, 69, 24, 97, 85)",811,811,False,0.0
648,independent,20,254,"(42, 37, 36, 15, 27, 22, 37, 49, 7, 23, 9, 23, 27, 2, 34, 18, 25, 42, 17, 17)","(23, 41, 99, 15, 91, 63, 64, 76, 10, 14, 3, 73, 48, 17, 43, 3, 49, 4, 82, 15)",614,629,True,0.02384737678855326
649,independent,20,243,"(23, 23, 40, 6, 19, 22, 19, 15, 28, 46, 24, 20, 37, 21, 38, 9, 50, 13, 20, 13)","(29, 58, 77, 87, 5, 98, 54, 39, 77, 7, 36, 78, 93, 99, 33, 1, 45, 99, 96, 79)",957,957,False,0.0
650,independent,20,254,"(21, 44, 26, 29, 32, 9, 36, 31, 6, 38, 36, 23, 16, 14, 18, 48, 11, 2, 30, 38)","(86, 22, 58, 87, 27, 34, 22, 48, 31, 99, 3, 4, 76, 19, 9, 51, 19, 21, 60, 26)",647,647,False,0.0
651,independent,20,228,"(3, 9, 3, 45, 3, 19, 14, 37, 38, 44, 49, 41, 48, 2, 34, 24, 6, 25, 10, 3)","(73, 94, 15, 26, 32, 99, 46, 7, 95, 2, 3, 18, 76, 97, 45, 26, 81, 98, 76, 94)",1021,1021,False,0.0
652,independent,20,198,"(10, 38, 32, 23, 8, 14, 22, 18, 43, 1, 18, 38, 21, 3, 7, 7, 33, 29, 19, 13)","(68, 68, 94, 9, 91, 5, 57, 85, 57, 38, 8, 82, 39, 91, 28, 98, 60, 66, 89, 17)",887,887,False,0.0
653,independent,20,317,"(48, 38, 32, 29, 49, 25, 43, 27, 12, 33, 8, 40, 26, 7, 44, 44, 25, 41, 42, 21)","(64, 22, 36, 92, 88, 59, 71, 72, 58, 67, 31, 35, 28, 65, 27, 65, 15, 87, 39, 92)",782,788,True,0.007614213197969543
654,independent,20,266,"(43, 25, 21, 41, 7, 29, 17, 11, 19, 19, 44, 18, 46, 40, 2, 21, 30, 47, 28, 25)","(73, 81, 94, 81, 78, 63, 87, 59, 92, 9, 27, 18, 85, 36, 68, 59, 35, 9, 36, 12)",865,871,True,0.006888633754305396
655,independent,20,262,"(3, 19, 2, 29, 44, 38, 42, 9, 27, 23, 44, 36, 34, 36, 4, 49, 50, 23, 10, 1)","(25, 1, 26, 4, 69, 42, 17, 12, 72, 69, 80, 70, 67, 88, 35, 74, 27, 62, 60, 20)",686,688,True,0.0029069767441860465
656,independent,20,281,"(43, 44, 37, 4, 31, 33, 36, 15, 36, 39, 41, 9, 8, 2, 36, 48, 17, 7, 35, 41)","(91, 58, 14, 70, 9, 78, 12, 80, 86, 27, 12, 19, 73, 86, 81, 20, 68, 7, 2, 41)",797,812,True,0.01847290640394089
657,independent,20,269,"(39, 17, 17, 19, 1, 31, 32, 44, 4, 49, 17, 4, 46, 37, 21, 19, 37, 48, 36, 20)","(41, 41, 82, 56, 98, 94, 62, 63, 8, 1, 16, 100, 6, 58, 74, 99, 90, 53, 8, 90)",952,957,True,0.00522466039707419
658,independent,20,208,"(10, 5, 34, 44, 26, 3, 15, 26, 4, 19, 14, 1, 28, 21, 44, 34, 35, 18, 6, 29)","(37, 83, 56, 3, 59, 22, 2, 76, 87, 3, 99, 76, 65, 56, 17, 67, 98, 23, 80, 89)",927,927,False,0.0
659,independent,20,296,"(47, 50, 13, 49, 10, 18, 21, 18, 37, 30, 30, 13, 34, 42, 46, 9, 32, 41, 39, 14)","(38, 62, 2, 23, 76, 49, 52, 9, 50, 37, 46, 13, 56, 18, 98, 28, 16, 7, 69, 94)",655,655,False,0.0
660,independent,20,208,"(2, 42, 25, 6, 9, 8, 17, 2, 31, 37, 35, 44, 7, 5, 11, 21, 24, 31, 36, 22)","(87, 97, 33, 21, 86, 71, 49, 91, 70, 91, 81, 14, 23, 33, 2, 88, 98, 45, 83, 44)",889,893,True,0.004479283314669653
661,independent,20,299,"(12, 20, 35, 12, 15, 50, 3, 40, 38, 23, 45, 24, 34, 41, 38, 43, 34, 43, 28, 20)","(54, 11, 96, 42, 57, 78, 25, 52, 67, 77, 8, 23, 64, 13, 84, 42, 50, 34, 34, 91)",735,743,True,0.010767160161507403
662,independent,20,275,"(41, 2, 19, 50, 30, 33, 4, 33, 32, 29, 7, 26, 18, 20, 48, 50, 45, 31, 21, 11)","(15, 31, 33, 36, 83, 85, 77, 74, 71, 65, 60, 45, 11, 95, 71, 61, 86, 93, 83, 48)",898,898,False,0.0
663,independent,20,264,"(45, 8, 7, 42, 21, 48, 33, 39, 45, 42, 20, 48, 37, 11, 2, 8, 28, 6, 10, 29)","(79, 57, 99, 67, 13, 84, 55, 56, 26, 59, 92, 47, 24, 8, 94, 36, 76, 61, 88, 41)",888,889,True,0.0011248593925759281
664,independent,20,305,"(46, 31, 48, 9, 27, 26, 7, 25, 8, 40, 48, 20, 23, 12, 41, 40, 45, 38, 49, 27)","(66, 81, 75, 53, 17, 6, 48, 91, 74, 87, 41, 11, 87, 52, 66, 55, 29, 30, 78, 54)",788,792,True,0.005050505050505051
665,independent,20,236,"(34, 15, 29, 15, 17, 28, 42, 42, 11, 7, 9, 39, 31, 24, 32, 10, 11, 17, 11, 48)","(80, 65, 48, 64, 11, 81, 100, 33, 27, 96, 79, 91, 62, 93, 39, 77, 86, 17, 58, 5)",923,932,True,0.009656652360515022
666,independent,20,242,"(30, 28, 33, 36, 50, 22, 4, 25, 30, 16, 8, 7, 44, 11, 41, 35, 24, 19, 6, 14)","(49, 37, 2, 71, 92, 16, 19, 81, 75, 3, 35, 39, 20, 35, 79, 54, 90, 67, 40, 80)",714,732,True,0.02459016393442623
667,independent,20,264,"(7, 28, 27, 20, 11, 31, 32, 15, 44, 30, 27, 34, 4, 47, 6, 47, 29, 33, 36, 21)","(72, 85, 46, 47, 12, 82, 42, 21, 68, 72, 7, 18, 83, 84, 12, 58, 20, 74, 70, 3)",702,715,True,0.01818181818181818
668,independent,20,237,"(30, 2, 11, 12, 2, 9, 45, 28, 46, 10, 9, 31, 7, 41, 43, 14, 43, 33, 30, 28)","(16, 55, 5, 71, 80, 92, 96, 86, 47, 53, 85, 96, 96, 100, 72, 86, 94, 77, 58, 16)",1035,1035,False,0.0
669,independent,20,246,"(20, 34, 42, 20, 20, 11, 46, 37, 23, 21, 34, 33, 41, 5, 11, 18, 16, 23, 27, 10)","(77, 64, 25, 40, 91, 69, 82, 56, 48, 24, 49, 54, 89, 57, 68, 30, 72, 38, 85, 100)",860,864,True,0.004629629629629629
670,independent,20,255,"(37, 48, 27, 25, 17, 18, 1, 8, 43, 27, 25, 10, 19, 20, 27, 3, 26, 50, 33, 46)","(46, 25, 18, 52, 89, 56, 7, 19, 3, 71, 19, 40, 78, 42, 21, 73, 50, 68, 52, 53)",675,682,True,0.010263929618768328
671,independent,20,275,"(38, 25, 30, 22, 30, 8, 17, 26, 42, 17, 15, 31, 31, 41, 2, 47, 30, 34, 21, 43)","(18, 89, 49, 2, 3, 3, 69, 59, 58, 24, 94, 73, 14, 43, 45, 69, 40, 60, 89, 21)",723,725,True,0.002758620689655172
672,independent,20,184,"(2, 14, 12, 38, 6, 2, 1, 12, 32, 43, 2, 21, 50, 40, 1, 23, 10, 32, 2, 26)","(14, 84, 71, 33, 28, 34, 7, 95, 41, 97, 53, 37, 31, 90, 37, 44, 23, 68, 34, 72)",739,753,True,0.01859229747675963
673,independent,20,238,"(34, 29, 12, 24, 25, 15, 11, 9, 33, 20, 28, 7, 49, 41, 37, 20, 27, 10, 33, 13)","(46, 49, 4, 45, 89, 19, 79, 93, 90, 65, 27, 17, 54, 63, 92, 6, 2, 6, 93, 25)",713,720,True,0.009722222222222222
674,independent,20,230,"(26, 6, 41, 19, 5, 49, 39, 13, 12, 13, 17, 26, 40, 22, 33, 26, 10, 48, 10, 5)","(11, 19, 23, 44, 26, 50, 96, 49, 64, 39, 78, 93, 19, 29, 41, 42, 48, 30, 96, 47)",770,770,False,0.0
675,independent,20,247,"(14, 26, 19, 41, 20, 25, 40, 5, 4, 25, 10, 28, 44, 39, 42, 30, 12, 24, 31, 15)","(45, 97, 94, 63, 60, 6, 92, 29, 60, 86, 85, 67, 35, 7, 46, 40, 55, 91, 71, 83)",944,948,True,0.004219409282700422
676,independent,20,274,"(2, 40, 48, 36, 47, 26, 23, 23, 31, 5, 7, 21, 25, 24, 42, 20, 27, 40, 24, 37)","(86, 61, 72, 54, 41, 35, 92, 64, 25, 4, 34, 62, 14, 94, 94, 98, 93, 57, 31, 21)",836,843,True,0.00830367734282325
677,independent,20,320,"(41, 42, 44, 31, 30, 31, 49, 49, 26, 19, 28, 6, 45, 40, 40, 26, 41, 3, 21, 29)","(9, 9, 17, 75, 14, 78, 26, 12, 68, 87, 6, 42, 55, 29, 67, 68, 64, 74, 54, 48)",780,780,False,0.0
678,independent,20,177,"(8, 1, 1, 31, 46, 3, 47, 9, 7, 3, 25, 9, 37, 20, 48, 13, 8, 3, 8, 27)","(41, 43, 22, 96, 95, 93, 2, 73, 61, 65, 87, 53, 17, 28, 4, 96, 14, 40, 91, 30)",970,970,False,0.0
679,independent,20,245,"(42, 35, 23, 34, 36, 14, 27, 45, 23, 4, 23, 22, 3, 27, 19, 3, 12, 22, 34, 42)","(78, 50, 12, 14, 47, 69, 43, 67, 2, 8, 43, 56, 95, 6, 94, 21, 52, 54, 6, 82)",695,702,True,0.009971509971509971
680,independent,20,296,"(40, 38, 33, 23, 46, 34, 21, 9, 42, 37, 41, 37, 16, 22, 17, 40, 30, 18, 6, 42)","(63, 18, 70, 45, 50, 97, 57, 50, 57, 66, 89, 35, 84, 91, 84, 68, 80, 18, 71, 14)",884,886,True,0.002257336343115124
681,independent,20,256,"(27, 21, 30, 25, 31, 2, 34, 46, 39, 11, 10, 38, 13, 1, 32, 50, 41, 47, 12, 3)","(90, 15, 100, 7, 43, 16, 24, 84, 96, 80, 37, 82, 38, 91, 86, 91, 63, 56, 11, 14)",814,821,True,0.008526187576126675
682,independent,20,250,"(34, 13, 4, 43, 38, 27, 15, 27, 11, 17, 50, 6, 1, 1, 43, 38, 36, 40, 22, 34)","(30, 75, 51, 99, 59, 38, 26, 79, 97, 79, 6, 42, 84, 9, 34, 4, 56, 66, 58, 58)",823,836,True,0.01555023923444976
683,independent,20,264,"(26, 3, 13, 7, 4, 33, 50, 28, 30, 27, 14, 45, 49, 15, 32, 47, 19, 44, 37, 5)","(97, 36, 18, 72, 22, 23, 86, 99, 45, 8, 17, 64, 73, 9, 69, 18, 99, 43, 85, 9)",737,747,True,0.013386880856760375
684,independent,20,258,"(25, 39, 34, 29, 17, 29, 31, 48, 20, 10, 14, 42, 7, 2, 12, 19, 44, 23, 22, 49)","(85, 56, 70, 94, 83, 82, 25, 27, 33, 57, 90, 56, 50, 98, 34, 40, 1, 29, 5, 20)",872,872,False,0.0
685,independent,20,258,"(20, 16, 20, 1, 11, 20, 46, 9, 39, 6, 40, 50, 3, 21, 18, 48, 49, 15, 45, 38)","(11, 1, 78, 19, 79, 65, 84, 4, 34, 59, 21, 62, 87, 16, 25, 17, 65, 21, 86, 95)",718,742,True,0.03234501347708895
686,independent,20,270,"(34, 19, 44, 25, 43, 19, 8, 47, 34, 46, 7, 2, 34, 41, 5, 18, 23, 26, 23, 42)","(69, 38, 9, 56, 61, 87, 72, 85, 100, 67, 29, 35, 99, 44, 35, 69, 9, 24, 61, 20)",794,806,True,0.01488833746898263
687,independent,20,223,"(26, 40, 31, 1, 7, 15, 27, 26, 8, 6, 18, 24, 21, 7, 47, 27, 12, 46, 44, 13)","(18, 99, 81, 100, 66, 1, 64, 96, 64, 20, 90, 45, 43, 49, 79, 96, 78, 65, 24, 97)",1000,1000,False,0.0
688,independent,20,248,"(48, 21, 16, 45, 10, 13, 2, 8, 31, 30, 32, 48, 35, 46, 11, 5, 43, 36, 2, 13)","(35, 51, 66, 100, 33, 10, 59, 17, 65, 40, 59, 45, 41, 34, 90, 63, 68, 28, 67, 27)",765,765,False,0.0
689,independent,20,226,"(39, 22, 31, 36, 45, 6, 27, 7, 26, 5, 26, 18, 19, 1, 42, 37, 30, 13, 6, 16)","(21, 1, 76, 43, 27, 22, 61, 76, 100, 70, 57, 7, 34, 83, 50, 1, 49, 71, 50, 62)",811,812,True,0.0012315270935960591
690,independent,20,286,"(21, 30, 31, 5, 38, 42, 48, 44, 32, 14, 27, 35, 43, 11, 1, 15, 21, 46, 17, 50)","(93, 23, 93, 18, 40, 5, 78, 80, 10, 75, 13, 51, 64, 14, 15, 7, 62, 65, 81, 67)",710,711,True,0.0014064697609001407
691,independent,20,219,"(45, 9, 29, 21, 13, 20, 42, 7, 18, 43, 22, 3, 9, 21, 50, 5, 37, 25, 9, 10)","(20, 14, 37, 84, 81, 48, 77, 87, 46, 57, 24, 17, 30, 82, 75, 91, 35, 40, 75, 15)",787,793,True,0.007566204287515763
692,independent,20,236,"(2, 9, 30, 12, 3, 2, 39, 14, 36, 40, 29, 36, 31, 7, 11, 17, 42, 50, 18, 43)","(83, 71, 65, 58, 3, 99, 30, 29, 35, 56, 61, 52, 96, 44, 75, 98, 54, 100, 29, 84)",911,911,False,0.0
693,independent,20,298,"(31, 38, 23, 24, 15, 6, 47, 44, 35, 14, 45, 43, 24, 45, 37, 26, 42, 15, 31, 10)","(31, 85, 20, 2, 6, 4, 63, 34, 40, 54, 86, 52, 36, 86, 87, 12, 52, 35, 82, 26)",617,617,False,0.0
694,independent,20,272,"(45, 18, 45, 29, 19, 4, 4, 47, 30, 32, 38, 19, 1, 19, 40, 20, 39, 34, 46, 16)","(61, 99, 13, 55, 37, 92, 33, 47, 48, 2, 11, 21, 14, 90, 22, 73, 80, 61, 52, 26)",729,743,True,0.018842530282637954
695,independent,20,226,"(22, 16, 24, 28, 17, 10, 1, 20, 37, 13, 40, 18, 25, 47, 26, 12, 24, 24, 8, 40)","(94, 69, 71, 94, 40, 47, 60, 94, 99, 51, 16, 5, 74, 24, 78, 73, 35, 24, 31, 31)",876,876,False,0.0
696,independent,20,234,"(11, 29, 40, 16, 29, 28, 44, 33, 8, 43, 14, 24, 8, 3, 50, 7, 27, 20, 23, 11)","(31, 81, 64, 38, 22, 41, 43, 1, 12, 56, 5, 100, 49, 78, 27, 35, 95, 78, 34, 59)",754,761,True,0.009198423127463863
697,independent,20,214,"(9, 4, 50, 6, 30, 43, 5, 33, 1, 15, 2, 21, 1, 46, 20, 7, 16, 47, 43, 29)","(71, 35, 88, 42, 33, 24, 47, 70, 60, 93, 36, 25, 51, 24, 53, 85, 22, 35, 81, 82)",853,853,False,0.0
698,independent,20,229,"(24, 28, 9, 17, 29, 48, 29, 15, 2, 42, 22, 36, 11, 29, 24, 47, 8, 25, 11, 2)","(62, 57, 69, 17, 68, 20, 81, 33, 69, 45, 79, 95, 84, 29, 81, 36, 68, 86, 13, 90)",932,932,False,0.0
699,independent,20,266,"(24, 42, 35, 10, 2, 3, 45, 31, 14, 39, 8, 40, 37, 43, 28, 49, 4, 28, 44, 7)","(31, 7, 10, 4, 54, 21, 88, 20, 68, 7, 12, 80, 85, 100, 60, 82, 43, 47, 87, 69)",726,734,True,0.010899182561307902
700,independent,20,228,"(11, 29, 14, 40, 1, 36, 38, 16, 41, 12, 40, 21, 22, 26, 6, 6, 24, 26, 43, 3)","(25, 90, 68, 42, 78, 12, 21, 43, 37, 80, 38, 93, 91, 31, 68, 8, 71, 96, 73, 56)",932,932,False,0.0
701,independent,20,264,"(48, 32, 8, 38, 35, 31, 35, 19, 39, 10, 25, 21, 24, 17, 8, 45, 11, 34, 5, 42)","(36, 14, 71, 31, 29, 69, 6, 23, 16, 72, 6, 56, 43, 40, 99, 33, 70, 72, 72, 56)",757,757,False,0.0
702,independent,20,234,"(49, 7, 2, 18, 46, 30, 27, 18, 48, 12, 10, 43, 28, 25, 1, 6, 37, 16, 6, 40)","(97, 18, 99, 26, 38, 74, 10, 32, 73, 62, 94, 11, 96, 55, 92, 73, 83, 28, 47, 58)",922,922,False,0.0
703,independent,20,230,"(4, 10, 42, 27, 22, 1, 26, 47, 22, 11, 50, 10, 17, 12, 27, 8, 40, 38, 31, 15)","(41, 62, 32, 10, 14, 68, 30, 69, 52, 33, 33, 73, 31, 26, 12, 89, 39, 8, 6, 69)",682,682,False,0.0
704,independent,20,266,"(40, 46, 37, 25, 11, 29, 12, 24, 6, 13, 43, 41, 24, 14, 27, 39, 44, 2, 32, 24)","(48, 95, 40, 54, 42, 47, 22, 4, 93, 16, 90, 51, 31, 44, 46, 57, 65, 74, 48, 47)",685,689,True,0.005805515239477504
